Candidate_Name,Candidate_Skills,Candidate_Exp_Level,Rank,Job_Title,Company,Location,Required_Skills,Job_Exp_Level,Salary,Industry,Skill_Similarity,Final_Score,Skill_Overlap_Ratio,Level_Match
Richard Shields,"nlp, scikit-learn, numpy, pandas, data visualization",Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Richard Shields,"nlp, scikit-learn, numpy, pandas, data visualization",Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Richard Shields,"nlp, scikit-learn, numpy, pandas, data visualization",Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Hannah Wagner,"tensorflow, data visualization, machine learning, scikit-learn, pandas",Entry Level,1,Science writer,Young-Brown,Bangalore,machine learning,Entry Level,74000.0,Software,0.2423,0.221,1.0,True
Hannah Wagner,"tensorflow, data visualization, machine learning, scikit-learn, pandas",Entry Level,2,Automotive engineer,"Avila, Harris and Hudson",Sydney,machine learning,Entry Level,60000.0,Software,0.2423,0.221,1.0,True
Hannah Wagner,"tensorflow, data visualization, machine learning, scikit-learn, pandas",Entry Level,3,Radio producer,"Elliott, King and Smith",Berlin,machine learning,Entry Level,91000.0,Software,0.2423,0.221,1.0,True
Amy Benjamin,"pandas, sql, machine learning, nlp, statistics",Mid Level,1,Database administrator,Oconnell-Schultz,Toronto,"machine learning, sql",Mid Level,142000.0,Software,0.3452,0.3084,1.0,True
Amy Benjamin,"pandas, sql, machine learning, nlp, statistics",Mid Level,2,"Programmer, applications","Johnson, Walters and Swanson",Sydney,"sql, machine learning",Mid Level,141000.0,Software,0.3452,0.3084,1.0,True
Amy Benjamin,"pandas, sql, machine learning, nlp, statistics",Mid Level,3,Web designer,Patterson-Hayes,Toronto,"sql, machine learning",Mid Level,130000.0,Software,0.3452,0.3084,1.0,True
Juan Hall,"statistics, pandas, scikit-learn, nlp, numpy",Mid Level,1,Agricultural engineer,Miller LLC,Sydney,react,Mid Level,130000.0,Software,0.0,0.015,0.0,True
Juan Hall,"statistics, pandas, scikit-learn, nlp, numpy",Mid Level,2,Pharmacologist,Johnson and Sons,San Francisco,"sales, customer service",Mid Level,40000.0,Retail,0.0,0.015,0.0,True
Juan Hall,"statistics, pandas, scikit-learn, nlp, numpy",Mid Level,3,Higher education careers adviser,Hawkins-Jordan,London,research,Mid Level,52000.0,Education,0.0,0.015,0.0,True
Caroline Williams,"nlp, tensorflow, machine learning, scikit-learn, pandas",Mid Level,1,Research scientist (physical sciences),Gonzalez Group,Bangalore,machine learning,Mid Level,93000.0,Software,0.2439,0.2223,1.0,True
Caroline Williams,"nlp, tensorflow, machine learning, scikit-learn, pandas",Mid Level,2,Chartered accountant,Perry Ltd,Berlin,machine learning,Mid Level,109000.0,Software,0.2439,0.2223,1.0,True
Caroline Williams,"nlp, tensorflow, machine learning, scikit-learn, pandas",Mid Level,3,Adult guidance worker,Howell-Ellis,Berlin,machine learning,Mid Level,86000.0,Software,0.2439,0.2223,1.0,True
Christine Stanley,"numpy, tensorflow, machine learning, statistics, nlp",Entry Level,1,Science writer,Young-Brown,Bangalore,machine learning,Entry Level,74000.0,Software,0.244,0.2224,1.0,True
Christine Stanley,"numpy, tensorflow, machine learning, statistics, nlp",Entry Level,2,Automotive engineer,"Avila, Harris and Hudson",Sydney,machine learning,Entry Level,60000.0,Software,0.244,0.2224,1.0,True
Christine Stanley,"numpy, tensorflow, machine learning, statistics, nlp",Entry Level,3,Radio producer,"Elliott, King and Smith",Berlin,machine learning,Entry Level,91000.0,Software,0.244,0.2224,1.0,True
Anna Jackson,"machine learning, nlp, pandas, scikit-learn, python",Entry Level,1,Educational psychologist,Ryan Ltd,Berlin,"python, machine learning",Entry Level,149000.0,Software,0.3443,0.3077,1.0,True
Anna Jackson,"machine learning, nlp, pandas, scikit-learn, python",Entry Level,2,Immigration officer,"Johnson, Thomas and Todd",New York,"python, machine learning",Entry Level,82000.0,Software,0.3443,0.3077,1.0,True
Anna Jackson,"machine learning, nlp, pandas, scikit-learn, python",Entry Level,3,Accommodation manager,"Figueroa, Braun and Garcia",Berlin,"python, machine learning",Entry Level,57000.0,Software,0.3443,0.3077,1.0,True
Sheryl Roberts,"pandas, numpy, statistics, nlp, data visualization",Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Sheryl Roberts,"pandas, numpy, statistics, nlp, data visualization",Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Sheryl Roberts,"pandas, numpy, statistics, nlp, data visualization",Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Alisha Kirk,"pandas, sql, machine learning, scikit-learn, statistics",Senior Level,1,Chiropractor,"Mcmillan, Mccann and Washington",Bangalore,"machine learning, sql",Senior Level,90000.0,Software,0.3427,0.3063,1.0,True
Alisha Kirk,"pandas, sql, machine learning, scikit-learn, statistics",Senior Level,2,Medical secretary,Smith-Davis,Toronto,"sql, machine learning",Senior Level,110000.0,Software,0.3427,0.3063,1.0,True
Alisha Kirk,"pandas, sql, machine learning, scikit-learn, statistics",Senior Level,3,Operational researcher,"Mclaughlin, Gordon and Snyder",Sydney,"sql, machine learning",Senior Level,145000.0,Software,0.3427,0.3063,1.0,True
Albert Ortiz,"sql, scikit-learn, machine learning, tensorflow, numpy",Mid Level,1,Database administrator,Oconnell-Schultz,Toronto,"machine learning, sql",Mid Level,142000.0,Software,0.3443,0.3076,1.0,True
Albert Ortiz,"sql, scikit-learn, machine learning, tensorflow, numpy",Mid Level,2,"Programmer, applications","Johnson, Walters and Swanson",Sydney,"sql, machine learning",Mid Level,141000.0,Software,0.3443,0.3076,1.0,True
Albert Ortiz,"sql, scikit-learn, machine learning, tensorflow, numpy",Mid Level,3,Web designer,Patterson-Hayes,Toronto,"sql, machine learning",Mid Level,130000.0,Software,0.3443,0.3076,1.0,True
Sheila Alexander,"tensorflow, data visualization, python, sql, nlp",Senior Level,1,Commercial art gallery manager,Ferguson and Sons,Bangalore,"sql, python",Senior Level,44000.0,Finance,0.3059,0.275,1.0,True
Sheila Alexander,"tensorflow, data visualization, python, sql, nlp",Senior Level,2,Glass blower/designer,Owens PLC,London,"python, sql",Senior Level,147000.0,Software,0.3059,0.275,1.0,True
Sheila Alexander,"tensorflow, data visualization, python, sql, nlp",Senior Level,3,"Administrator, local government","Daniel, Barton and Wells",Toronto,"python, sql",Senior Level,58000.0,Finance,0.3059,0.275,1.0,True
Richard Smith,"sql, scikit-learn, nlp, python, pandas",Entry Level,1,"Therapist, music","Webb, Gray and Navarro",Sydney,"python, sql",Entry Level,142000.0,Software,0.304,0.2734,1.0,True
Richard Smith,"sql, scikit-learn, nlp, python, pandas",Entry Level,2,"Therapist, occupational","Barnett, Williams and Walker",London,"sql, python",Entry Level,54000.0,Finance,0.304,0.2734,1.0,True
Richard Smith,"sql, scikit-learn, nlp, python, pandas",Entry Level,3,Leisure centre manager,"Jackson, Turner and Lewis",Toronto,"sql, python",Entry Level,124000.0,Software,0.304,0.2734,1.0,True
Travis Shelton,"statistics, machine learning, tensorflow, scikit-learn, data visualization",Entry Level,1,Science writer,Young-Brown,Bangalore,machine learning,Entry Level,74000.0,Software,0.2431,0.2216,1.0,True
Travis Shelton,"statistics, machine learning, tensorflow, scikit-learn, data visualization",Entry Level,2,Automotive engineer,"Avila, Harris and Hudson",Sydney,machine learning,Entry Level,60000.0,Software,0.2431,0.2216,1.0,True
Travis Shelton,"statistics, machine learning, tensorflow, scikit-learn, data visualization",Entry Level,3,Radio producer,"Elliott, King and Smith",Berlin,machine learning,Entry Level,91000.0,Software,0.2431,0.2216,1.0,True
Julie Brown,"nlp, scikit-learn, machine learning, data visualization, tensorflow",Entry Level,1,Science writer,Young-Brown,Bangalore,machine learning,Entry Level,74000.0,Software,0.2447,0.223,1.0,True
Julie Brown,"nlp, scikit-learn, machine learning, data visualization, tensorflow",Entry Level,2,Automotive engineer,"Avila, Harris and Hudson",Sydney,machine learning,Entry Level,60000.0,Software,0.2447,0.223,1.0,True
Julie Brown,"nlp, scikit-learn, machine learning, data visualization, tensorflow",Entry Level,3,Radio producer,"Elliott, King and Smith",Berlin,machine learning,Entry Level,91000.0,Software,0.2447,0.223,1.0,True
Jason Velez,"sql, statistics, nlp, scikit-learn, pandas",Mid Level,1,Radiation protection practitioner,"Jones, Rojas and Jackson",San Francisco,sql,Mid Level,54000.0,Finance,0.1924,0.1785,1.0,True
Jason Velez,"sql, statistics, nlp, scikit-learn, pandas",Mid Level,2,Primary school teacher,Peterson Inc,London,sql,Mid Level,106000.0,Finance,0.1924,0.1785,1.0,True
Jason Velez,"sql, statistics, nlp, scikit-learn, pandas",Mid Level,3,Speech and language therapist,Rivera-French,Bangalore,sql,Mid Level,65000.0,Software,0.1924,0.1785,1.0,True
James Williams,"data visualization, tensorflow, python, pandas, sql",Mid Level,1,Educational psychologist,Mccall-James,New York,"sql, python",Mid Level,133000.0,Finance,0.3021,0.2718,1.0,True
James Williams,"data visualization, tensorflow, python, pandas, sql",Mid Level,2,Systems developer,Carter Inc,Toronto,"sql, python",Mid Level,65000.0,Finance,0.3021,0.2718,1.0,True
James Williams,"data visualization, tensorflow, python, pandas, sql",Mid Level,3,Science writer,Church-Hall,New York,"sql, python",Mid Level,144000.0,Finance,0.3021,0.2718,1.0,True
Brandon Pollard,"pandas, numpy, data visualization, sql, nlp",Entry Level,1,Museum/gallery curator,Meyer and Sons,Sydney,sql,Entry Level,46000.0,Software,0.1919,0.1781,1.0,True
Brandon Pollard,"pandas, numpy, data visualization, sql, nlp",Entry Level,2,"Designer, jewellery",Powell-May,Toronto,sql,Entry Level,103000.0,Software,0.1919,0.1781,1.0,True
Brandon Pollard,"pandas, numpy, data visualization, sql, nlp",Entry Level,3,Barrister's clerk,Jones-Brown,San Francisco,sql,Entry Level,50000.0,Finance,0.1919,0.1781,1.0,True
Jason Waters,"pandas, tensorflow, sql, scikit-learn, data visualization",Mid Level,1,Radiation protection practitioner,"Jones, Rojas and Jackson",San Francisco,sql,Mid Level,54000.0,Finance,0.1916,0.1779,1.0,True
Jason Waters,"pandas, tensorflow, sql, scikit-learn, data visualization",Mid Level,2,Primary school teacher,Peterson Inc,London,sql,Mid Level,106000.0,Finance,0.1916,0.1779,1.0,True
Jason Waters,"pandas, tensorflow, sql, scikit-learn, data visualization",Mid Level,3,Speech and language therapist,Rivera-French,Bangalore,sql,Mid Level,65000.0,Software,0.1916,0.1779,1.0,True
Deborah Aguilar,"sql, statistics, tensorflow, machine learning, scikit-learn",Entry Level,1,Multimedia programmer,Cooper Group,Sydney,"sql, machine learning",Entry Level,126000.0,Software,0.3451,0.3083,1.0,True
Deborah Aguilar,"sql, statistics, tensorflow, machine learning, scikit-learn",Entry Level,2,Equities trader,"Bell, Brown and Bryant",Bangalore,"sql, machine learning",Entry Level,91000.0,Software,0.3451,0.3083,1.0,True
Deborah Aguilar,"sql, statistics, tensorflow, machine learning, scikit-learn",Entry Level,3,Research scientist (physical sciences),"Pittman, Barnes and Gordon",London,"machine learning, sql",Entry Level,100000.0,Software,0.3451,0.3083,1.0,True
Jessica Johnson,"nlp, statistics, sql, machine learning, python",Entry Level,1,"Engineer, agricultural",Anderson-Bates,Sydney,"machine learning, python, sql",Entry Level,112000.0,Software,0.47,0.4145,1.0,True
Jessica Johnson,"nlp, statistics, sql, machine learning, python",Entry Level,2,"Programmer, applications",Miller Group,Bangalore,"machine learning, python, sql",Entry Level,50000.0,Software,0.47,0.4145,1.0,True
Jessica Johnson,"nlp, statistics, sql, machine learning, python",Entry Level,3,Diplomatic Services operational officer,Garrett Ltd,Toronto,"machine learning, sql, python",Entry Level,118000.0,Software,0.47,0.4145,1.0,True
Wesley Chavez,"sql, pandas, nlp, tensorflow, machine learning",Entry Level,1,Ambulance person,Ochoa-Hernandez,New York,"machine learning, sql",Entry Level,128000.0,Software,0.3462,0.3093,1.0,True
Wesley Chavez,"sql, pandas, nlp, tensorflow, machine learning",Entry Level,2,Arboriculturist,Castro Ltd,Toronto,"machine learning, sql",Entry Level,107000.0,Software,0.3462,0.3093,1.0,True
Wesley Chavez,"sql, pandas, nlp, tensorflow, machine learning",Entry Level,3,Aeronautical engineer,"Harrington, Freeman and Johnston",Toronto,"machine learning, sql",Entry Level,131000.0,Software,0.3462,0.3093,1.0,True
Connie Mathis,,Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Connie Mathis,,Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Connie Mathis,,Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Jennifer Ward,"tensorflow, statistics, sql, data visualization, numpy",Entry Level,1,Museum/gallery curator,Meyer and Sons,Sydney,sql,Entry Level,46000.0,Software,0.1917,0.178,1.0,True
Jennifer Ward,"tensorflow, statistics, sql, data visualization, numpy",Entry Level,2,"Designer, jewellery",Powell-May,Toronto,sql,Entry Level,103000.0,Software,0.1917,0.178,1.0,True
Jennifer Ward,"tensorflow, statistics, sql, data visualization, numpy",Entry Level,3,Barrister's clerk,Jones-Brown,San Francisco,sql,Entry Level,50000.0,Finance,0.1917,0.178,1.0,True
Thomas Garcia,"machine learning, data visualization, statistics, numpy, nlp",Mid Level,1,Research scientist (physical sciences),Gonzalez Group,Bangalore,machine learning,Mid Level,93000.0,Software,0.2435,0.222,1.0,True
Thomas Garcia,"machine learning, data visualization, statistics, numpy, nlp",Mid Level,2,Chartered accountant,Perry Ltd,Berlin,machine learning,Mid Level,109000.0,Software,0.2435,0.222,1.0,True
Thomas Garcia,"machine learning, data visualization, statistics, numpy, nlp",Mid Level,3,Adult guidance worker,Howell-Ellis,Berlin,machine learning,Mid Level,86000.0,Software,0.2435,0.222,1.0,True
Larry Caldwell,"pandas, python, tensorflow, statistics, machine learning",Mid Level,1,Analytical chemist,Clarke and Sons,San Francisco,"machine learning, python",Mid Level,56000.0,Software,0.3423,0.306,1.0,True
Larry Caldwell,"pandas, python, tensorflow, statistics, machine learning",Mid Level,2,Human resources officer,Sullivan Inc,London,"python, machine learning",Mid Level,102000.0,Software,0.3423,0.306,1.0,True
Larry Caldwell,"pandas, python, tensorflow, statistics, machine learning",Mid Level,3,Estate manager/land agent,Hayes LLC,Toronto,"python, machine learning",Mid Level,93000.0,Software,0.3423,0.306,1.0,True
Phyllis Hoffman,"scikit-learn, nlp, python, sql, numpy",Entry Level,1,"Therapist, music","Webb, Gray and Navarro",Sydney,"python, sql",Entry Level,142000.0,Software,0.3045,0.2738,1.0,True
Phyllis Hoffman,"scikit-learn, nlp, python, sql, numpy",Entry Level,2,"Therapist, occupational","Barnett, Williams and Walker",London,"sql, python",Entry Level,54000.0,Finance,0.3045,0.2738,1.0,True
Phyllis Hoffman,"scikit-learn, nlp, python, sql, numpy",Entry Level,3,Leisure centre manager,"Jackson, Turner and Lewis",Toronto,"sql, python",Entry Level,124000.0,Software,0.3045,0.2738,1.0,True
Christina House,,Mid Level,1,Agricultural engineer,Miller LLC,Sydney,react,Mid Level,130000.0,Software,0.0,0.015,0.0,True
Christina House,,Mid Level,2,Pharmacologist,Johnson and Sons,San Francisco,"sales, customer service",Mid Level,40000.0,Retail,0.0,0.015,0.0,True
Christina House,,Mid Level,3,Higher education careers adviser,Hawkins-Jordan,London,research,Mid Level,52000.0,Education,0.0,0.015,0.0,True
Audrey Shannon,"data visualization, tensorflow, nlp, statistics, sql",Senior Level,1,"Doctor, hospital",Miller-Green,Berlin,sql,Senior Level,124000.0,Software,0.1934,0.1794,1.0,True
Audrey Shannon,"data visualization, tensorflow, nlp, statistics, sql",Senior Level,2,Health service manager,"White, Jenkins and Sanders",Bangalore,sql,Senior Level,103000.0,Software,0.1934,0.1794,1.0,True
Audrey Shannon,"data visualization, tensorflow, nlp, statistics, sql",Senior Level,3,Commercial horticulturist,Rivers and Sons,Sydney,sql,Senior Level,43000.0,Finance,0.1934,0.1794,1.0,True
Kristin Patel,"numpy, scikit-learn, machine learning, sql, data visualization",Entry Level,1,Multimedia programmer,Cooper Group,Sydney,"sql, machine learning",Entry Level,126000.0,Software,0.3433,0.3068,1.0,True
Kristin Patel,"numpy, scikit-learn, machine learning, sql, data visualization",Entry Level,2,Equities trader,"Bell, Brown and Bryant",Bangalore,"sql, machine learning",Entry Level,91000.0,Software,0.3433,0.3068,1.0,True
Kristin Patel,"numpy, scikit-learn, machine learning, sql, data visualization",Entry Level,3,Research scientist (physical sciences),"Pittman, Barnes and Gordon",London,"machine learning, sql",Entry Level,100000.0,Software,0.3433,0.3068,1.0,True
